crop,year,obs_mean_suit,cf_mean_suit,obs_area_km2,cf_area_km2
Silage Maize,1986,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Silage Maize,1987,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Silage Maize,1988,1.006872852233677,1.006872852233677,694.713270621957,694.713270621957
Silage Maize,1989,1.0034364261168385,1.0034364261168385,297.5309987284551,297.5309987284551
Silage Maize,1990,1.004581901489118,1.004581901489118,398.22106718637707,398.22106718637707
Silage Maize,1991,1.0143184421534936,1.0143184421534936,1389.1724287877487,1389.1724287877487
Silage Maize,1992,1.0017182130584192,1.0017182130584192,99.52316374984214,99.52316374984214
Silage Maize,1993,1.0011454753722795,1.0011454753722795,99.52316374984214,99.52316374984214
Silage Maize,1994,1.0080183276059564,1.0080183276059564,595.4484466772019,595.4484466772019
Silage Maize,1995,1.004581901489118,1.004581901489118,395.36423298607934,395.36423298607934
Silage Maize,1996,1.0034364261168385,1.0034364261168385,297.5309987284551,297.5309987284551
Silage Maize,1997,1.004581901489118,1.004581901489118,396.14468847386746,396.14468847386746
Silage Maize,1998,1.013745704467354,1.013745704467354,979.3156747466517,979.3156747466517
Silage Maize,1999,1.0120274914089347,1.0080183276059564,983.9674409901506,891.8119300171754
Silage Maize,2000,1.024627720504009,1.0154639175257731,1975.828884919175,1289.7819073332205
Silage Maize,2001,1.02233676975945,1.02233676975945,1980.0747157448823,1980.0747157448823
Silage Maize,2002,1.0355097365406645,1.0120274914089347,2653.0943651082316,1288.2197892189847
Silage Maize,2003,1.0148911798396334,1.011454753722795,1087.7397633007472,791.7678648444755
Silage Maize,2004,1.0131729667812142,1.0063001145475372,1088.9090822714375,496.83475693178946
Silage Maize,2005,1.0148911798396334,1.0126002290950744,1189.4752702535382,992.2478907627133
Silage Maize,2006,1.0337915234822452,1.0429553264604812,3080.8078526338054,3870.240386684312
Silage Maize,2007,1.0154639175257731,1.0097365406643757,1385.394652025666,892.589062916833
Silage Maize,2008,1.0057273768613975,1.0057273768613975,496.83475693178946,496.83475693178946
Silage Maize,2009,1.0108820160366552,1.0108820160366552,991.3329798988084,991.3329798988084
Silage Maize,2010,1.0624284077892325,1.043528064146621,5448.186051461752,3080.550119552287
Silage Maize,2011,1.0194730813287514,1.0143184421534936,1385.7916642482005,892.200199433931
Silage Maize,2012,1.0217640320733103,1.0217640320733103,1683.9777189827007,1683.9777189827007
Silage Maize,2013,1.006872852233677,1.0103092783505154,695.755989705002,892.9833691958268
Silage Maize,2014,1.0074455899198167,1.0051546391752577,692.116586930139,396.14468847386746
Silage Maize,2015,1.0063001145475372,1.0034364261168385,493.71536350766365,296.75054324066696
Silage Maize,2016,1.0160366552119129,1.0126002290950744,1286.0122808920398,990.1715120502037
Silage Maize,2017,1.0189003436426116,1.0148911798396334,1982.1595467668076,1487.5298925962832
Silage Maize,2018,1.0143184421534936,1.0143184421534936,1388.525824315196,1388.525824315196
White Potato,1979,1.061282932416953,1.061282932416953,5830.616175892833,5830.616175892833
White Potato,1980,1.0183276059564719,1.0183276059564719,2971.959498037495,2971.959498037495
White Potato,1981,1.107101947308133,1.107101947308133,13854.185528166901,13854.185528166901
White Potato,1982,1.002290950744559,1.002290950744559,295.7099396218019,295.7099396218019
White Potato,1983,1.0057273768613975,1.0057273768613975,992.639175240983,992.639175240983
White Potato,1984,1.0120274914089347,1.0120274914089347,1988.2527073837666,1988.2527073837666
White Potato,1985,1.0664375715922108,1.0664375715922108,8615.010091051041,8615.010091051041
White Potato,1986,1.0166093928980526,1.0166093928980526,2777.8218233102352,2777.8218233102352
White Potato,1987,1.0085910652920962,1.0085910652920962,1491.0348384211363,1491.0348384211363
White Potato,1988,1.041237113402062,1.041237113402062,6146.230727149915,6146.230727149915
White Potato,1989,1.0234822451317296,1.0234822451317296,4057.504144110717,4057.504144110717
White Potato,1990,1.0183276059564719,1.0183276059564719,2376.4979550316007,2376.4979550316007
White Potato,1991,1.0280641466208476,1.0280641466208476,3965.749164248842,3965.749164248842
White Potato,1992,1.0309278350515463,1.0309278350515463,4960.45534177694,4960.45534177694
White Potato,1993,1.054410080183276,1.054410080183276,6632.1063383082555,6632.1063383082555
White Potato,1994,1.0910652920962198,1.0910652920962198,11382.500648607487,11382.500648607487
White Potato,1995,1.0280641466208476,1.0280641466208476,4755.181099102825,4755.181099102825
White Potato,1996,1.009163802978236,1.009163802978236,1577.11115279866,1577.11115279866
White Potato,1997,1.065864833906071,1.065864833906071,9206.400361416694,9206.400361416694
White Potato,1998,1.0274914089347078,1.0274914089347078,4555.408463244484,4555.408463244484
White Potato,1999,1.029209621993127,1.0378006872852235,4733.015329687972,6105.174818225994
White Potato,2000,1.0189003436426116,1.0126002290950744,2182.242865228835,1485.5298962634731
White Potato,2001,1.0160366552119129,1.02233676975945,1576.7954844520498,2662.197512211337
White Potato,2002,1.1666666666666667,1.1305841924398625,18823.105924190695,13558.182588899164
White Potato,2003,1.0498281786941581,1.038946162657503,8104.539241082688,6530.217221379396
White Potato,2004,1.0813287514318441,1.0601374570446735,10781.376180391244,7828.282142520625
