year,crop,mean_delta,pct_positive,pct_negative
2009,White Potato,0.2722071133789973,8.427601809954751,3.2805429864253397
2010,White Potato,0.2638395003199038,8.540723981900452,5.090497737556561
2011,White Potato,0.04799974574897084,3.4502262443438916,5.88235294117647
2012,White Potato,0.07908457667646904,5.316742081447964,4.638009049773756
2013,White Potato,-0.005872568326298467,5.712669683257919,4.242081447963801
2014,White Potato,-0.00041133768822812386,6.278280542986425,5.373303167420815
2015,White Potato,0.14436868704619452,7.013574660633484,6.843891402714933
2016,White Potato,0.42569282141880754,4.524886877828054,6.391402714932126
2017,White Potato,0.20567119650846152,4.242081447963801,7.352941176470589
2018,White Potato,-0.20297774355605716,7.748868778280543,5.373303167420815
1999,Oat,0.07564626910567823,1.809954751131222,0.6787330316742082
2000,Oat,0.676566776231671,5.851063829787234,1.950354609929078
2001,Oat,-0.865507506272372,0.3393665158371041,4.355203619909502
2002,Oat,0.50275888243412,3.8461538461538463,0.5090497737556561
2003,Oat,0.01262935402706198,2.092760180995475,1.0180995475113122
2004,Oat,1.02938339356923,4.864253393665159,0.16968325791855204
2005,Oat,0.4289361345687064,2.658371040723982,0.16968325791855204
2006,Oat,0.3021260714369122,2.3755656108597285,0.904977375565611
2007,Oat,-0.16726458773893468,0.16968325791855204,0.7352941176470588
2008,Oat,-0.2535463513562043,0.056561085972850686,1.1312217194570136
2009,Oat,0.06295812622184667,2.5452488687782804,0.5656108597285068
2010,Oat,1.2128253104460185,5.486425339366516,0.056561085972850686
2011,Oat,0.46030815802008856,1.809954751131222,0.0
2012,Oat,-0.01974490702961365,0.904977375565611,0.7918552036199095
2013,Oat,-0.04786043597292577,2.0361990950226243,0.8484162895927602
2014,Oat,0.0002513757118811974,0.4524886877828055,0.3393665158371041
2015,Oat,0.05849921325752638,1.3009049773755657,0.39592760180995473
2016,Oat,0.08870032631973336,1.3574660633484164,0.7352941176470588
2017,Oat,0.2447884038292984,2.6018099547511313,0.3393665158371041
2018,Oat,0.8233191640668325,4.468325791855204,0.16968325791855204
1999,Dry Pea,0.0,0.0,0.0
2000,Dry Pea,0.05824296425910017,0.2828054298642534,0.0
2001,Dry Pea,-0.07539763116189258,0.0,0.4524886877828055
2002,Dry Pea,0.03755037924822639,0.22624434389140274,0.0
2003,Dry Pea,0.07383160461667436,0.3393665158371041,0.0
2004,Dry Pea,0.09995956388533925,0.4524886877828055,0.0
2005,Dry Pea,0.051275958842281845,0.2828054298642534,0.0
2006,Dry Pea,-0.09980825762942905,0.0,0.4524886877828055
2007,Dry Pea,0.05282487292095547,0.2828054298642534,0.056561085972850686
2008,Dry Pea,0.0,0.0,0.0
2009,Dry Pea,0.0,0.0,0.0
2010,Dry Pea,0.025612948437082284,1.4705882352941175,0.904977375565611
2011,Dry Pea,0.11304766937618342,0.5090497737556561,0.0
2012,Dry Pea,0.0,0.0,0.0
2013,Dry Pea,-0.0029652819913976334,0.11312217194570137,0.056561085972850686
2014,Dry Pea,0.010896057025339809,0.056561085972850686,0.0
2015,Dry Pea,0.007078426995428439,0.056561085972850686,0.0
2016,Dry Pea,0.03685475420628198,0.22624434389140274,0.0
2017,Dry Pea,0.03025258477456969,0.39592760180995473,0.056561085972850686
2018,Dry Pea,-0.10554898540358737,0.16968325791855204,0.5656108597285068
1999,Winter Rape,0.0,0.0,0.0
2000,Winter Rape,0.0,0.0,0.0
2001,Winter Rape,-0.014832698381864108,0.0,0.056561085972850686
2002,Winter Rape,0.02098413452303787,0.22624434389140274,0.11312217194570137
2003,Winter Rape,0.11112538182357858,0.7352941176470588,0.056561085972850686
2004,Winter Rape,0.05405749400816352,0.39592760180995473,0.056561085972850686
2005,Winter Rape,0.02372196161639097,0.5090497737556561,0.39592760180995473
2006,Winter Rape,0.07819406748896811,0.4524886877828055,0.056561085972850686
2007,Winter Rape,-0.005858845907638515,0.11312217194570137,0.056561085972850686
2008,Winter Rape,-0.2632260211992048,0.0,1.414027149321267
2009,Winter Rape,-0.41443973120588523,0.4524886877828055,3.167420814479638
2010,Winter Rape,-0.04080073650066669,0.056561085972850686,0.22624434389140274
2011,Winter Rape,-0.008320927080525531,0.11312217194570137,0.056561085972850686
2012,Winter Rape,-0.03519749533536747,0.0,0.22624434389140274
2013,Winter Rape,-0.04679326625431285,0.2828054298642534,0.8484162895927602
2014,Winter Rape,0.10269400113308591,0.5090497737556561,0.0
2015,Winter Rape,-0.08551020050480355,0.11312217194570137,0.39592760180995473
2016,Winter Rape,-0.06297999748547153,0.5656108597285068,0.5656108597285068
2017,Winter Rape,0.014556013081408194,0.056561085972850686,0.0
2018,Winter Rape,-0.0995092472879056,0.4524886877828055,0.8484162895927602
1999,Spring Rape,-0.9794304836120001,2.3755656108597285,6.787330316742081
2000,Spring Rape,0.677555023747332,3.1108597285067874,0.5656108597285068
2001,Spring Rape,-0.07345284683402308,1.6968325791855203,1.414027149321267
2002,Spring Rape,1.352920993555725,7.635746606334842,0.7918552036199095
2003,Spring Rape,0.491608159304744,5.373303167420815,0.11312217194570137
2004,Spring Rape,0.6625189338199693,6.108597285067873,0.22624434389140274
2005,Spring Rape,0.3472916055049292,4.638009049773756,1.1877828054298643
2006,Spring Rape,0.183135029147653,2.997737556561086,1.244343891402715
2007,Spring Rape,0.5954895571076493,4.468325791855204,0.6221719457013575
2008,Spring Rape,0.655272887235853,4.072398190045249,0.6787330316742082
2009,Spring Rape,0.45321920750097994,9.049773755656108,0.056561085972850686
2010,Spring Rape,0.1688036829637726,5.712669683257919,1.6968325791855203
2011,Spring Rape,-0.32849097946380595,2.4321266968325794,2.262443438914027
2012,Spring Rape,0.3892294430085437,3.1108597285067874,0.6221719457013575
2013,Spring Rape,0.023472557375333967,3.619909502262444,1.0746606334841629
2014,Spring Rape,0.02732476376300484,1.5271493212669682,0.8484162895927602
2015,Spring Rape,0.25395617509319773,4.072398190045249,0.7918552036199095
2016,Spring Rape,0.4383816765579163,3.7895927601809953,0.056561085972850686
2017,Spring Rape,0.5757044232808627,3.3936651583710407,0.16968325791855204
2018,Spring Rape,-0.21828289195153508,3.9027149321266967,1.9796380090497736
