crop,year,row,col,orig_yield,pf_yield,diff,shaw_class,af_class,driver
combined_winter_barley,2013,27,78,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2013,27,79,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2013,27,83,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,28,59,0.0,1.0,1.0,0,4,yield_change
combined_winter_barley,2013,28,66,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,28,67,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,28,68,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,28,81,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2013,29,66,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,29,67,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,29,68,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,29,69,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,29,70,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,29,80,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2013,29,84,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2013,30,61,0.0,1.0,1.0,0,4,yield_change
combined_winter_barley,2013,30,66,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,30,67,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,30,68,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,30,69,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,30,70,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,30,75,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2013,30,78,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2013,30,84,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2013,31,68,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,31,69,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,31,70,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,31,77,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2013,31,78,3.0,5.0,2.0,0,4,yield_change
combined_winter_barley,2013,32,71,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2013,32,78,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2013,32,79,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2014,21,75,1.0,0.0,-1.0,0,3,soil_moisture_awc
combined_winter_barley,2014,24,53,0.0,4.0,4.0,0,4,yield_change
combined_winter_barley,2014,25,57,0.0,2.0,2.0,0,4,yield_change
combined_winter_barley,2014,25,65,0.0,5.0,5.0,0,4,yield_change
combined_winter_barley,2014,25,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,25,67,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,26,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,26,68,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,27,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,27,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,27,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,27,68,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,27,69,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,27,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,69,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,70,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,72,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2014,28,73,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2014,29,61,0.0,5.0,5.0,0,4,yield_change
combined_winter_barley,2014,29,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,70,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,71,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,72,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,29,78,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2014,29,79,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2014,30,61,0.0,4.0,4.0,0,4,yield_change
combined_winter_barley,2014,30,62,0.0,4.0,4.0,0,4,yield_change
combined_winter_barley,2014,30,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,70,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,30,71,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,65,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2014,31,68,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,70,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,71,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,72,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,77,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2014,31,78,2.0,4.0,2.0,0,4,yield_change
combined_winter_barley,2014,32,72,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,32,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2014,32,79,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2014,33,72,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,33,73,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2014,34,72,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2014,34,74,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,24,45,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,24,52,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,24,56,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,24,57,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2015,24,65,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,25,53,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,25,60,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2015,25,63,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2015,25,68,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2015,25,69,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2015,26,47,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,58,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2015,26,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,69,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2015,26,72,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,26,78,0.0,2.0,2.0,0,4,yield_change
combined_winter_barley,2015,26,79,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,47,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,48,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,57,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,61,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2015,27,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,68,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,69,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,71,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,72,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2015,27,73,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,27,79,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,59,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2015,28,60,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,72,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,73,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2015,28,81,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,60,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,29,70,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,61,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2015,30,62,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,30,70,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,62,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,63,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,64,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,65,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2015,31,66,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,68,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,70,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2015,31,71,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,32,65,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,32,66,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,32,67,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2015,32,70,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2015,33,63,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2015,33,67,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2016,19,80,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,23,78,1.0,2.0,1.0,0,4,yield_change
combined_winter_barley,2016,24,52,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2016,25,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,25,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,25,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,25,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,25,67,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,25,68,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,56,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,58,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,26,59,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,26,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,66,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,68,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,26,79,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,56,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,67,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,68,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,69,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,27,79,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,27,80,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,27,82,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,28,58,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,59,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,28,60,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,68,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,69,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,28,72,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,28,73,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,28,81,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,28,83,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,29,60,4.0,0.0,-4.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,70,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,71,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,29,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,79,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,29,80,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,29,84,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,30,55,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,56,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,57,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,58,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,61,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,30,62,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,30,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,70,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,71,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,30,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,30,84,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2016,31,57,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,58,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,63,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,64,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2016,31,65,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,31,66,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,31,67,4.0,5.0,1.0,0,4,yield_change
combined_winter_barley,2016,31,68,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,69,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,70,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,77,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,31,78,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,58,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,59,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,60,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,65,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,66,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,70,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,32,71,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,32,72,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,32,79,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2016,33,63,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,33,72,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2016,33,73,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2016,34,74,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2017,23,78,1.0,2.0,1.0,0,4,yield_change
combined_winter_barley,2017,24,45,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2017,24,53,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,24,54,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,53,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2017,25,54,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,55,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,56,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,59,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,60,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,25,67,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,25,68,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,26,58,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,26,59,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,26,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,26,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,26,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,26,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,26,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,26,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,26,79,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,57,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,27,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,68,3.0,0.0,-3.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,69,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,72,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,27,73,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,27,74,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,78,2.0,0.0,-2.0,0,4,soil_moisture_awc
combined_winter_barley,2017,27,79,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,27,80,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,27,82,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,28,58,1.0,0.0,-1.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,59,3.0,4.0,1.0,0,4,yield_change
combined_winter_barley,2017,28,60,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,61,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,62,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,63,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,64,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,65,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,66,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,67,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,68,5.0,0.0,-5.0,0,4,soil_moisture_awc
combined_winter_barley,2017,28,69,2.0,3.0,1.0,0,4,yield_change
combined_winter_barley,2017,28,72,2.0,3.0,1.0,0,4,yield_change
